product_id,sku,name,category_id,supplier_id,unit_price,unit_cost,reorder_level,reorder_qty
1253,SKU-001253,Face-to-face transitional portal,5,13,427.05,341.64,48,188
1254,SKU-001254,Enterprise-wide maximized support,3,68,628.78,436.65,35,133
1255,SKU-001255,Polarized modular info-mediaries,4,84,551.1,364.97,7,158
1256,SKU-001256,Down-sized 24hour productivity,17,13,676.51,388.8,46,118
1257,SKU-001257,De-engineered maximized portal,15,53,230.87,128.98,12,167
1258,SKU-001258,Reverse-engineered intangible paradigm,8,70,685.33,472.64,49,126
1259,SKU-001259,User-centric systematic adapter,5,90,221.84,181.84,30,146
1260,SKU-001260,Networked well-modulated concept,12,74,320.7,190.89,11,85
1261,SKU-001261,Seamless motivating parallelism,6,44,232.92,167.57,25,107
1262,SKU-001262,Sharable 24/7 task-force,15,95,558.61,310.34,24,84
1263,SKU-001263,Future-proofed responsive leverage,5,98,466.08,298.77,44,155
1264,SKU-001264,Virtual leadingedge orchestration,13,63,393.75,218.75,6,193
1265,SKU-001265,Synergized systemic methodology,9,72,5.14,3.7,27,196
1266,SKU-001266,Profound content-based website,17,39,280.27,147.51,12,155
1267,SKU-001267,Programmable responsive Graphical User Interface,7,52,376.53,238.31,42,187
1268,SKU-001268,Implemented zero-defect paradigm,1,34,615.21,415.68,23,130
1269,SKU-001269,Sharable multimedia workforce,13,2,14.3,7.77,25,93
1270,SKU-001270,Devolved logistical analyzer,13,52,94.22,62.4,23,191
1271,SKU-001271,Enhanced encompassing monitoring,9,46,525.08,310.7,38,76
1272,SKU-001272,Quality-focused object-oriented open architecture,7,86,677.64,396.28,7,134
1273,SKU-001273,Right-sized user-facing leverage,9,96,446.41,249.39,11,191
1274,SKU-001274,Organized zero tolerance hub,1,7,250.3,179.53,5,104
1275,SKU-001275,Networked well-modulated service-desk,13,14,49.65,25.86,42,141
1276,SKU-001276,Networked explicit attitude,9,99,481.78,332.26,41,99
1277,SKU-001277,Organized non-volatile application,17,98,658.07,424.56,35,54
1278,SKU-001278,Operative secondary website,2,4,403.38,336.15,12,102
1279,SKU-001279,Focused encompassing frame,10,33,352.75,220.47,13,61
1280,SKU-001280,Mandatory interactive open architecture,13,48,376.68,203.61,15,127
1281,SKU-001281,De-engineered bifurcated Graphic Interface,12,79,1074.9,483.4,43,161
1282,SKU-001282,Optimized zero administration conglomeration,6,24,628.05,448.61,12,52
1283,SKU-001283,Stand-alone stable frame,15,4,310.05,171.3,21,177
1284,SKU-001284,Quality-focused executive software,11,48,220.26,159.61,43,107
1285,SKU-001285,Cross-platform discrete monitoring,8,41,374.56,309.55,5,175
1286,SKU-001286,Managed upward-trending hardware,7,14,580.86,427.1,15,64
1287,SKU-001287,De-engineered stable contingency,3,9,5.91,3.94,50,170
1288,SKU-001288,Persistent modular complexity,14,99,224.42,123.99,22,187
1289,SKU-001289,Monitored next generation Graphic Interface,11,71,591.94,330.69,25,93
1290,SKU-001290,Synergized grid-enabled challenge,11,13,114.64,94.74,30,79
1291,SKU-001291,Seamless attitude-oriented knowledge user,3,8,381.33,259.41,26,63
1292,SKU-001292,Integrated radical array,9,58,398.3,272.81,34,128
1293,SKU-001293,Multi-lateral scalable data-warehouse,12,99,275.01,139.6,14,126
1294,SKU-001294,Persistent bottom-line help-desk,10,90,517.54,226.67,41,167
1295,SKU-001295,Expanded 5thgeneration groupware,8,63,184.66,104.33,37,186
1296,SKU-001296,Operative attitude-oriented toolset,3,89,32.64,17.28,17,111
1297,SKU-001297,Automated multimedia leverage,17,69,654.22,424.82,16,192
1298,SKU-001298,Quality-focused methodical customer loyalty,1,37,58.68,36.45,40,161
1299,SKU-001299,Enterprise-wide bottom-line intranet,10,53,134.96,96.4,25,104
1300,SKU-001300,Profound actuating attitude,17,73,767.02,476.41,11,141
1301,SKU-001301,Implemented even-keeled implementation,16,12,272.64,219.87,35,163
1302,SKU-001302,Object-based optimizing architecture,10,29,669.34,382.48,18,151
1303,SKU-001303,Self-enabling intermediate firmware,11,7,106.19,71.75,44,200
1304,SKU-001304,Automated bifurcated application,11,62,557.87,296.74,19,197
1305,SKU-001305,Triple-buffered global complexity,4,91,19.97,10.68,10,188
1306,SKU-001306,Down-sized solution-oriented frame,13,36,416.87,306.52,37,182
1307,SKU-001307,Multi-layered leadingedge concept,12,100,269.33,154.79,36,134
1308,SKU-001308,Programmable clear-thinking model,4,76,642.68,327.9,8,95
1309,SKU-001309,Reduced maximized superstructure,3,18,148.0,75.9,24,185
1310,SKU-001310,Managed web-enabled paradigm,17,39,501.04,278.24,21,134
1311,SKU-001311,Optimized modular task-force,6,67,525.57,417.12,30,183
1312,SKU-001312,Extended scalable algorithm,7,68,105.79,55.1,37,137
1313,SKU-001313,Configurable object-oriented encryption,16,69,771.22,387.55,10,120
1314,SKU-001314,User-centric regional protocol,6,14,582.52,485.43,33,169
1315,SKU-001315,Digitized next generation interface,14,75,416.64,297.6,18,106
1316,SKU-001316,Switchable foreground synergy,17,69,762.25,423.47,6,168
1317,SKU-001317,Synchronized foreground core,5,87,980.0,494.95,30,55
1318,SKU-001318,Reduced attitude-oriented access,8,69,750.03,384.95,13,196
1319,SKU-001319,Intuitive grid-enabled capability,8,93,444.79,244.39,32,60
1320,SKU-001320,Cross-platform motivating structure,4,6,496.78,295.7,23,133
1321,SKU-001321,Universal maximized database,13,9,42.13,33.17,26,185
1322,SKU-001322,Open-architected client-driven intranet,3,28,502.27,256.26,49,139
1323,SKU-001323,Fully-configurable demand-driven help-desk,8,80,452.22,262.92,8,51
1324,SKU-001324,Optional background hierarchy,10,58,631.94,322.42,47,113
1325,SKU-001325,Multi-tiered disintermediate paradigm,16,73,69.78,46.83,16,141
1326,SKU-001326,Implemented dynamic infrastructure,2,85,265.13,179.14,13,180
1327,SKU-001327,Enterprise-wide logistical algorithm,6,70,758.65,468.3,43,157
1328,SKU-001328,Adaptive global encryption,10,23,600.14,394.83,38,71
1329,SKU-001329,Triple-buffered systemic installation,3,5,351.58,195.32,11,168
1330,SKU-001330,Public-key scalable framework,14,34,699.22,492.41,7,145
1331,SKU-001331,Synchronized next generation moratorium,1,18,613.99,495.15,36,104
1332,SKU-001332,Operative demand-driven interface,5,66,10.25,6.33,11,117
1333,SKU-001333,Customizable multi-tasking system engine,8,76,515.6,326.33,25,104
1334,SKU-001334,Balanced intangible methodology,13,34,823.83,476.2,49,50
1335,SKU-001335,Public-key well-modulated focus group,17,59,480.88,293.22,22,131
1336,SKU-001336,Front-line zero administration groupware,15,18,738.04,388.44,36,81
1337,SKU-001337,Stand-alone interactive workforce,4,14,281.21,234.34,29,119
1338,SKU-001338,Integrated demand-driven parallelism,17,98,499.9,399.92,38,66
1339,SKU-001339,Phased leadingedge projection,12,66,444.77,261.63,19,109
1340,SKU-001340,Phased local access,9,13,219.67,111.51,19,52
1341,SKU-001341,Ergonomic multimedia productivity,14,3,447.98,311.1,16,189
1342,SKU-001342,Fundamental zero tolerance concept,2,34,97.2,67.5,9,93
1343,SKU-001343,Automated uniform projection,12,58,789.06,443.29,34,84
1344,SKU-001344,Ameliorated analyzing strategy,16,89,9.61,5.34,42,119
1345,SKU-001345,Future-proofed holistic time-frame,8,71,64.46,53.72,46,69
1346,SKU-001346,Seamless fault-tolerant attitude,5,19,62.63,32.79,22,189
1347,SKU-001347,Upgradable user-facing open architecture,16,20,856.78,489.59,29,115
1348,SKU-001348,Enterprise-wide context-sensitive hub,3,64,561.62,445.73,24,86
1349,SKU-001349,Team-oriented secondary service-desk,7,23,128.17,96.37,31,75
1350,SKU-001350,Ergonomic fault-tolerant implementation,17,56,80.75,57.68,11,147
1351,SKU-001351,Open-architected local solution,6,8,156.98,112.6,14,58
1352,SKU-001352,Front-line hybrid website,14,93,37.33,18.76,13,67
1353,SKU-001353,Quality-focused optimal algorithm,1,44,447.58,294.46,34,171
1354,SKU-001354,Cross-platform modular encryption,5,43,529.38,311.4,41,53
1355,SKU-001355,Persistent background core,2,84,27.75,15.59,33,93
1356,SKU-001356,Quality-focused homogeneous open system,2,96,105.98,84.11,37,170
1357,SKU-001357,Digitized contextually-based capability,1,33,741.49,454.9,25,121
1358,SKU-001358,Customizable non-volatile concept,3,61,623.51,382.52,5,166
1359,SKU-001359,Business-focused client-server definition,10,38,202.75,133.39,13,97
1360,SKU-001360,Object-based 24/7 circuit,11,24,338.85,186.18,18,200
1361,SKU-001361,Synchronized upward-trending adapter,9,40,344.03,140.96,33,171
1362,SKU-001362,Ameliorated demand-driven service-desk,6,54,808.53,454.23,46,140
1363,SKU-001363,Configurable solution-oriented Local Area Network,10,93,295.48,163.12,40,56
1364,SKU-001364,Monitored system-worthy help-desk,12,15,668.47,498.86,29,59
1365,SKU-001365,Synchronized bifurcated functionalities,3,22,119.59,69.13,32,188
1366,SKU-001366,Robust national installation,9,62,873.34,452.51,40,159
1367,SKU-001367,Multi-tiered analyzing access,17,68,602.53,407.65,22,129
1368,SKU-001368,User-friendly discrete intranet,3,73,388.29,235.33,12,196
1369,SKU-001369,Re-contextualized clear-thinking artificial intelligence,14,39,33.33,18.62,7,62
1370,SKU-001370,Robust upward-trending product,5,26,313.09,208.73,25,108
1371,SKU-001371,Optional encompassing knowledge user,2,65,238.74,144.69,15,80
1372,SKU-001372,Grass-roots intermediate contingency,5,92,163.42,116.73,5,93
1373,SKU-001373,Upgradable mobile software,5,2,68.66,35.21,27,134
1374,SKU-001374,Ameliorated neutral model,13,32,2.89,2.26,23,153
1375,SKU-001375,Adaptive 24hour model,17,74,417.05,234.3,41,73
1376,SKU-001376,Adaptive 3rdgeneration paradigm,3,50,97.12,64.32,41,88
1377,SKU-001377,Proactive dedicated knowledgebase,15,95,789.7,422.3,50,61
1378,SKU-001378,Quality-focused attitude-oriented neural-net,14,62,276.14,200.1,21,149
1379,SKU-001379,Right-sized optimizing migration,9,88,153.0,127.5,19,113
1380,SKU-001380,Fully-configurable local artificial intelligence,4,67,430.37,224.15,10,131
1381,SKU-001381,Fundamental full-range middleware,5,98,93.7,49.84,41,129
1382,SKU-001382,Fundamental static access,3,47,141.54,78.2,18,132
1383,SKU-001383,Open-source 4thgeneration knowledge user,11,49,596.3,392.3,41,114
1384,SKU-001384,Optional leadingedge circuit,2,13,223.09,147.74,8,190
1385,SKU-001385,Quality-focused background solution,17,20,153.23,72.34,13,106
1386,SKU-001386,Object-based client-server alliance,17,45,368.83,264.57,37,67
1387,SKU-001387,Multi-channeled scalable core,14,40,463.4,256.33,15,106
1388,SKU-001388,Diverse regional attitude,5,71,282.7,178.58,49,134
1389,SKU-001389,Operative asymmetric product,6,81,106.03,56.7,25,138
1390,SKU-001390,Object-based bifurcated alliance,2,60,538.72,291.2,43,94
1391,SKU-001391,Open-source 4thgeneration application,3,17,176.64,114.7,40,112
1392,SKU-001392,Up-sized value-added conglomeration,7,17,333.38,269.18,41,159
1393,SKU-001393,Fundamental national structure,12,2,46.36,37.44,36,159
1394,SKU-001394,Visionary upward-trending system engine,9,40,287.95,224.96,29,61
1395,SKU-001395,Operative directional productivity,10,50,1232.03,498.39,6,77
1396,SKU-001396,Adaptive high-level methodology,7,94,416.14,320.11,24,175
1397,SKU-001397,Monitored next generation instruction set,3,63,564.45,434.19,31,186
1398,SKU-001398,Cross-platform value-added service-desk,5,59,172.87,88.2,47,96
1399,SKU-001399,Object-based intangible strategy,13,45,335.89,203.57,49,152
1400,SKU-001400,Compatible regional intranet,14,70,660.41,489.19,33,180
1401,SKU-001401,Persistent attitude-oriented protocol,6,75,704.54,440.34,8,103
1402,SKU-001402,Customer-focused multimedia framework,17,73,284.39,187.1,35,127
1403,SKU-001403,Future-proofed demand-driven function,2,40,106.62,76.16,31,146
1404,SKU-001404,Sharable intermediate extranet,12,21,370.5,282.19,27,115
1405,SKU-001405,Switchable system-worthy focus group,10,83,447.29,296.22,10,81
1406,SKU-001406,Exclusive needs-based neural-net,3,68,107.16,53.85,14,168
1407,SKU-001407,Integrated directional Graphical User Interface,10,65,166.41,129.0,37,95
1408,SKU-001408,Operative national adapter,13,52,652.4,372.8,21,54
1409,SKU-001409,Enterprise-wide background complexity,12,40,268.68,179.12,17,121
1410,SKU-001410,Assimilated bottom-line strategy,13,7,58.85,44.92,24,185
1411,SKU-001411,Digitized bandwidth-monitored structure,17,50,356.97,219.0,8,64
1412,SKU-001412,Exclusive bi-directional policy,15,71,198.83,105.2,42,62
1413,SKU-001413,Advanced demand-driven framework,16,15,60.35,43.11,20,77
1414,SKU-001414,Cross-platform optimizing Local Area Network,14,6,754.42,386.88,11,149
1415,SKU-001415,Universal reciprocal system engine,2,93,849.34,454.19,37,116
1416,SKU-001416,Persistent multi-tasking groupware,12,2,95.46,52.74,45,80
1417,SKU-001417,Face-to-face global moderator,6,91,59.0,41.26,12,55
1418,SKU-001418,User-friendly 24hour leverage,5,100,403.73,243.21,34,64
1419,SKU-001419,Customer-focused interactive algorithm,17,15,894.63,368.29,44,170
1420,SKU-001420,Synergistic radical task-force,13,33,536.49,429.19,35,175
1421,SKU-001421,Mandatory discrete analyzer,15,54,645.0,398.15,40,77
1422,SKU-001422,Reactive 24/7 service-desk,12,46,628.32,462.0,34,178
1423,SKU-001423,Function-based static frame,7,99,33.12,18.1,13,104
1424,SKU-001424,Decentralized hybrid paradigm,2,50,540.6,450.5,43,147
1425,SKU-001425,Object-based static leverage,1,50,378.32,284.45,33,141
1426,SKU-001426,Re-engineered high-level standardization,5,12,46.57,35.55,25,64
1427,SKU-001427,Digitized human-resource archive,1,62,521.83,378.14,5,105
1428,SKU-001428,Programmable zero administration firmware,6,37,189.33,103.46,18,78
1429,SKU-001429,Devolved executive moratorium,10,65,553.05,319.68,9,106
1430,SKU-001430,Right-sized asynchronous access,11,30,30.46,14.1,7,87
1431,SKU-001431,Phased uniform hierarchy,13,90,79.14,53.47,23,153
1432,SKU-001432,Seamless full-range emulation,10,71,679.52,367.31,10,73
1433,SKU-001433,Grass-roots modular instruction set,9,99,8.0,3.41,14,175
1434,SKU-001434,Fully-configurable neutral Graphical User Interface,11,96,421.38,260.74,12,85
1435,SKU-001435,Proactive full-range workforce,4,18,442.71,281.98,19,145
1436,SKU-001436,Cross-platform global hierarchy,9,20,645.7,393.72,29,61
1437,SKU-001437,Focused upward-trending info-mediaries,1,20,471.42,392.85,23,124
1438,SKU-001438,Grass-roots interactive throughput,15,60,445.44,224.97,14,59
1439,SKU-001439,Expanded analyzing middleware,15,16,229.56,185.8,28,148
1440,SKU-001440,Stand-alone web-enabled emulation,16,86,696.07,414.33,8,105
1441,SKU-001441,Focused multi-tasking adapter,6,57,73.14,52.62,23,68
1442,SKU-001442,Persevering static contingency,13,7,821.52,432.38,15,194
1443,SKU-001443,Versatile hybrid software,17,52,179.03,90.42,14,165
1444,SKU-001444,Organized intangible interface,9,18,146.56,97.71,5,164
1445,SKU-001445,Cloned tertiary database,11,27,612.97,336.48,40,152
1446,SKU-001446,Robust clear-thinking data-warehouse,17,56,356.02,245.53,37,171
1447,SKU-001447,Team-oriented 4thgeneration website,9,67,578.31,312.6,38,150
1448,SKU-001448,Centralized system-worthy groupware,12,100,371.93,304.86,20,116
1449,SKU-001449,Progressive real-time throughput,5,61,10.17,5.44,17,197
1450,SKU-001450,Right-sized local interface,9,100,305.9,216.95,5,130
1451,SKU-001451,Organized analyzing support,16,65,153.32,100.87,43,168
1452,SKU-001452,Function-based cohesive Internet solution,3,76,371.38,257.9,50,57
1453,SKU-001453,Polarized demand-driven initiative,5,59,288.87,125.67,18,96
1454,SKU-001454,Stand-alone client-server matrices,4,14,40.14,32.9,9,168
1455,SKU-001455,Robust bottom-line matrix,4,55,658.3,427.47,15,64
1456,SKU-001456,Quality-focused holistic budgetary management,10,35,714.44,401.37,40,153
1457,SKU-001457,Multi-layered context-sensitive benchmark,14,75,416.78,297.7,5,103
1458,SKU-001458,Enterprise-wide value-added installation,1,13,391.59,301.22,22,97
1459,SKU-001459,Compatible analyzing interface,1,10,569.68,349.5,33,168
1460,SKU-001460,Configurable impactful core,15,100,577.81,454.97,7,137
1461,SKU-001461,Reduced dedicated database,6,53,482.38,352.1,34,96
1462,SKU-001462,Face-to-face bifurcated workforce,15,21,227.24,131.35,41,121
1463,SKU-001463,Realigned 24hour moratorium,8,73,523.33,402.56,7,151
1464,SKU-001464,Diverse grid-enabled pricing structure,11,14,662.0,389.41,49,106
1465,SKU-001465,Diverse well-modulated methodology,6,70,683.82,379.77,10,90
1466,SKU-001466,Face-to-face grid-enabled projection,2,39,686.49,460.73,41,159
1467,SKU-001467,Operative local infrastructure,11,22,61.43,32.16,34,92
1468,SKU-001468,Expanded optimizing matrix,9,80,414.44,285.82,45,200
1469,SKU-001469,Adaptive motivating moratorium,14,39,370.94,193.2,5,157
1470,SKU-001470,Open-source 3rdgeneration concept,2,70,755.83,385.63,5,76
1471,SKU-001471,Enterprise-wide zero administration archive,12,100,352.36,291.21,24,110
1472,SKU-001472,Quality-focused object-oriented alliance,8,23,424.8,319.4,15,139
1473,SKU-001473,Enhanced 24hour concept,8,46,620.22,492.24,9,60
1474,SKU-001474,Centralized bifurcated process improvement,8,44,115.88,80.47,23,134
1475,SKU-001475,Open-architected optimal middleware,10,89,524.68,409.91,18,99
1476,SKU-001476,Diverse explicit encryption,13,21,482.35,388.99,42,159
1477,SKU-001477,Re-contextualized value-added support,8,16,99.36,69.0,13,118
1478,SKU-001478,Reduced analyzing intranet,11,97,464.81,387.34,43,150
1479,SKU-001479,Decentralized client-server encryption,16,52,276.73,162.78,17,69
1480,SKU-001480,Multi-layered even-keeled complexity,3,2,435.02,248.58,29,96
1481,SKU-001481,Cross-group non-volatile database,15,44,558.72,306.99,44,75
1482,SKU-001482,Organized asynchronous standardization,8,13,453.24,302.16,35,145
1483,SKU-001483,Grass-roots methodical functionalities,5,86,293.52,120.92,37,152
1484,SKU-001484,Secured interactive capability,15,99,275.54,130.49,19,56
1485,SKU-001485,User-centric national flexibility,11,18,8.7,4.73,22,65
1486,SKU-001486,Multi-channeled system-worthy emulation,11,46,178.58,99.21,5,131
1487,SKU-001487,Visionary client-driven attitude,4,39,96.65,50.34,20,62
1488,SKU-001488,Persistent scalable challenge,9,60,466.48,266.56,43,82
